Title: In-Network Steerage Strategies for Employer-Sponsored Health Plans
URL: https://www.youtube.com/watch?v=g_vug-1WjBw
Author: AHealthcareZ - Healthcare Finance Explained
Language: en

Transcription:
 Hello, this is Dr. Eric Bricker and thank you for watching A Healthcare Z. Today's topic is in-network steerage strategies. Now this is a follow-up video to a previous A Healthcare Z video that I did called Get Serious About Healthcare Costs. So I will leave a link in the video description to that original video because this is the sequel to it. At the end of that video I described how low value specialist care is one of the root causes to high and rising employee health plan costs. And the antidote or the treatment for low value specialist care is steerage. Now a lot of people are like, I don't like that word steerage. My employees don't like that word steerage. Listen, I get it. That's totally okay, right? The word steerage steerage implies, I don't know, like you're like a piece of meat, like cattle or something. But the point is, is that patients are steered. It has the word steer in it, okay? They're either going to be steered by their employers or they're going to be steered by the hospital system. So it's not a question of are you going to steer the employees or are you not going to steer the employees? The question is who is going to steer the employees because they are going to be steered, okay? Now what I've done is I've created two line charts here, okay? The top line chart is for employer steerage and the bottom line chart is for hospital system steerage, okay? Now over here on this side we have the most employer steerage and over here on this side we have the least employer steerage and we're going to go through a variety of strategies along this spectrum, okay? So the most steerage for an employer plan is the HMO, right? Everybody's familiar with that. It has a PCP, a primary care physician gatekeeper that decides if you get a referral to a specialist or not and not only do they decide that, they decide which specialist you're going to go to, which dermatologist, which nephrologist, which cardiologist. So they decide if you do or do not get to go to a specialist and they decide which specialist you go to, right? Obviously Kaiser is like the A number one example of this model. A lot of Medicare Advantage plans are this model. Guess what? It's lower cost, right? So Kaiser ends up coming in like 20% lower than like other parts of the country. Like if you were to compare like a Kaiser plan in Southern California to like another employer sponsored plan in like Chicago, the Kaiser plan is going to be like 20% less, okay? Now on the exact opposite side is the traditional PPO plan with co-pays and a low deductible, okay? Where there's total like self-referral. You want to go to a cardiologist? Go to a cardiologist. You want to go to a nephrologist? Go to a nephrologist. Go to anybody in network you want. And Blue Cross United, Cigna, Aetna have very large networks because when they go to an employer, the employer's like, well, how big is your network? Because I don't want employees coming to me saying that they can't find an in network doctor. So like our network is huge, right? And it doesn't matter if they're an expensive or a high quality specialist. It doesn't matter if they're an inexpensive or a low quality specialist or somewhere in between. They can just go wherever they want and they're going to pay their specialist co-pay of 35 bucks or whatever it is. So be it. Okay. Then there's various gradations in between. Okay. So just above the HMO, there's the narrow network. They're like, look, we're not going to have a PCP gatekeeper telling you specifically where to go, but frankly, you're just not going to have as much choice because we're going to just not contract with the low value specialists. Okay. And believe me, the insurance carriers know who the low value specialists are. They know who the cardiologists are that order a nuclear stress test for like almost every single patient that comes into their office. Like does everybody need to have a nuclear stress test that goes into a cardiologist's office? Probably not. Okay. Now, so by limiting that choice, guess what? They're steering. Okay. Now the next sort of tier up is to say, Hey, look, we're not going to narrow the network, but we as the employer, we're just going to offer you a free onsite or near site clinic for your primary care doc, because employers and insurance carriers, everybody knows that once the patient establishes a relationship with the primary care doc, then that primary care doc can be like, look, I want you to see this particular dermatologist, or I want you to see this particular endocrinologist. Like nine times out of 10, the patient's going to be like, Oh, okay. Well, my primary care doc told me to go to that particular doctor. So that's where I'm going to go. So the steerage is done through the onsite or the near site primary care doctor through the employer. And like, how do you get people to use? And that's the key, right? How do you get people to use the onsite or near site clinic? And the answer is you make it free, right? And so I made a previous video. I'll leave a link in the video description about Purdue university, where I don't know if it was free, but the copay might've been like five bucks. It was super inexpensive. And those primary care physicians at the employer sponsored onsite or near site clinic, they totally directed the steerage for the employees. And that was the mechanism for lowering the health plan costs for Purdue university or other employers. And this has been used for decades. Okay. Right. Whether it's serigraph or quad graphics or, you know, major manufacturers in America, you name it, this approach has been used successfully for decades. This is not some new idea. Okay. Next up, then you have tiered networks where to say, Hey, look, we're not going to make the network smaller, but we're going to say, look, there are high value and low value specialists within this network. And if you want to go to a low value specialist, it's going to cost you the patient more with a higher copay. And if you want to go to a higher value specialist, we want you to do that. So we're going to incentivize you by making it a lower copay, right? So there you're still free to do whatever you want. But the point is, is that it's a tiered copay. Now, I'm the medical director of a company that does exactly that. Okay. So I want to make you aware of that. All right. Now, really the ideal situation is, is to combine the onsite near site clinic with the tiered network. That's the best thing to do now. But you're like, well, this is all, you know, fine and good. But as an employer, I just don't like the way that this sounds. I just don't want to get into this whole steerage mumbo jumbo. Okay. Your employees will be steered. They're going to be steered by the hospital system. Let me tell you how. So here it's flip opposite. So here we have the most steerage for the hospital system on this side and the least steerage for the hospital system on this side. So if you have the most steerage is a primary care physician who works for the hospital system, because oftentimes those primary care physicians like have to refer for all their tests and their procedures to the hospital system. They have to do referrals to all their specialists to the hospital system. So they are steering your patients within their hospital system by choosing a primary care physician that works for that hospital system. Next up, the urgent care clinics and the, uh, that are also run by the hospital system. So interestingly, a lot of times the urgent care clinics don't actually say the name of the hospital system on the front. There's a huge urgent care system, uh, or a whole huge bunch of urgent care clinics here in the Dallas area that are owned by a hospital system. It doesn't say the name of that hospital system anywhere yet. When you get a referral from that urgent care, uh, center, there are a gazillion of them all over the place. You will be referred by the hospital, to the hospital system that owns the urgent care center. It is used to steer people. Same thing with the ER. You go to the ER, like it's obvious that it's that particular hospital. Like you get a referral to somebody. It's somebody associated with that hospital system. Okay. So there's steerage there. Okay. The, on the side of least amount of steerage, you have independent practices. Like it could be a solo practice. It could be direct primary care. It could be a small group practice. Like they have no loyalty to the hospital whatsoever. Like they'll be like, okay, you want to go to an independent imaging center? Go to an independent imaging center. You want to go to the hospital? Go to the hospital. The physician is like, I'm just collecting my professional fees or I'm charging you a subscription to direct primary care. Like I'm not associated with any hospital system. Like I'm agnostic. Okay. Then, so if you, as you can imagine, if you're in a situation where you, the employer, well, you're like, I don't want to get into the steerage business and you got a PPO and all the employees can just do self referral and you combine that in an environment that has hospital run primary care doctors and urgent care centers and ERs, guess what you will have? You will have incredibly expensive healthcare costs with utilization of low value specialists. Okay. So this is, this is one end of the spectrum. Whereas if you have like the other end of the spectrum down here, then like when that PCP has to make a referral out to a specialist, that independent specialist is like, okay, it's an independent, um, you know, neurologist and they're like, Oh, well we need to do a brain MRI, but we can do that in an independent imaging center because I, as the independent neurologist, I'm not associated with any particular hospital system. Like that's the best case scenario. Okay. Then there's gradations in between. So the gradation is okay. It could be an employed specialist, right? And there the example would be like the car, a cardiologist is employed by the hospital system. So if you need to get an echocardiogram or a stress test, like it's going to be within that hospital system, it's not going to mean like, they're not going to refer you out to some other location. So like your choice in the specialist, they pretty much guarantees that all your ancillary services, test procedures, yada, yada, yada are going to be within that hospital system because the doctor's employed by the hospital system. Okay. Next up is sort of the next gradation that has some degree of more independence is going to be if there is a, the, the physician is not an employee of a hospital, but the physician has entered into a joint venture with a hospital owned facility. And this is big for like orthopedic surgeons do this a lot. Gastroenterologists will do this. Sometimes OBGYNs will do this. Okay. Sometimes urologists will do this where they're an independent practice. They don't work for the hospital, but they have profit sharing with the ambulatory surgery center that's owned by the hospital. And so the orthopedist doesn't have to operate at that particular ambulatory surgery center. The orthopedist doesn't have to order the MRI at that particular hospital system. But if they perform the procedure at that ambulatory surgery center, then they're going to get paid more because they're going to get a piece of the facility fee. Whereas these independent doctors, they're never getting a piece of the facility fee. Okay. So again, so there's steerage. This has the greatest, this has the least amount of steerage for a hospital system. This has the most amount of steerage for a hospital system. So just know that with your employees as an employer, if you are not going to steer your employees, then the local hospital systems will. And that's my point for today. Thank you for watching a healthcare C.

Detailed segments with timestamps:

[0:00 - 0:05]  Hello, this is Dr. Eric Bricker and thank you for watching A Healthcare Z. Today's topic
[0:05 - 0:13]  is in-network steerage strategies. Now this is a follow-up video to a previous A Healthcare
[0:13 - 0:20]  Z video that I did called Get Serious About Healthcare Costs. So I will leave a link in
[0:20 - 0:26]  the video description to that original video because this is the sequel to it. At the end
[0:26 - 0:35]  of that video I described how low value specialist care is one of the root causes to high and
[0:35 - 0:43]  rising employee health plan costs. And the antidote or the treatment for low value specialist
[0:43 - 0:50]  care is steerage. Now a lot of people are like, I don't like that word steerage. My employees
[0:50 - 0:56]  don't like that word steerage. Listen, I get it. That's totally okay, right? The word steerage
[0:56 - 1:00]  steerage implies, I don't know, like you're like a piece of meat, like cattle or something.
[1:00 - 1:09]  But the point is, is that patients are steered. It has the word steer in it, okay? They're either
[1:09 - 1:14]  going to be steered by their employers or they're going to be steered by the hospital system. So
[1:14 - 1:18]  it's not a question of are you going to steer the employees or are you not going to steer the
[1:18 - 1:24]  employees? The question is who is going to steer the employees because they are going to be steered,
[1:24 - 1:32]  okay? Now what I've done is I've created two line charts here, okay? The top line chart is for
[1:32 - 1:41]  employer steerage and the bottom line chart is for hospital system steerage, okay? Now over here on
[1:41 - 1:48]  this side we have the most employer steerage and over here on this side we have the least employer
[1:48 - 1:56]  steerage and we're going to go through a variety of strategies along this spectrum, okay? So the most
[1:56 - 2:04]  steerage for an employer plan is the HMO, right? Everybody's familiar with that. It has a PCP, a
[2:04 - 2:11]  primary care physician gatekeeper that decides if you get a referral to a specialist or not and not
[2:11 - 2:15]  only do they decide that, they decide which specialist you're going to go to, which dermatologist,
[2:15 - 2:22]  which nephrologist, which cardiologist. So they decide if you do or do not get to go to a specialist
[2:22 - 2:28]  and they decide which specialist you go to, right? Obviously Kaiser is like the A number one example
[2:28 - 2:35]  of this model. A lot of Medicare Advantage plans are this model. Guess what? It's lower cost, right? So
[2:35 - 2:41]  Kaiser ends up coming in like 20% lower than like other parts of the country. Like if you were to compare
[2:41 - 2:48]  like a Kaiser plan in Southern California to like another employer sponsored plan in like Chicago,
[2:48 - 2:56]  the Kaiser plan is going to be like 20% less, okay? Now on the exact opposite side is the traditional
[2:56 - 3:03]  PPO plan with co-pays and a low deductible, okay? Where there's total like self-referral.
[3:03 - 3:08]  You want to go to a cardiologist? Go to a cardiologist. You want to go to a nephrologist? Go to a nephrologist.
[3:08 - 3:14]  Go to anybody in network you want. And Blue Cross United, Cigna, Aetna have very large networks
[3:14 - 3:18]  because when they go to an employer, the employer's like, well, how big is your network? Because I don't
[3:18 - 3:24]  want employees coming to me saying that they can't find an in network doctor. So like our network is
[3:24 - 3:30]  huge, right? And it doesn't matter if they're an expensive or a high quality specialist. It doesn't
[3:30 - 3:36]  matter if they're an inexpensive or a low quality specialist or somewhere in between. They can just
[3:36 - 3:42]  go wherever they want and they're going to pay their specialist co-pay of 35 bucks or whatever
[3:42 - 3:48]  it is. So be it. Okay. Then there's various gradations in between. Okay. So just above the
[3:48 - 3:53]  HMO, there's the narrow network. They're like, look, we're not going to have a PCP gatekeeper
[3:53 - 3:57]  telling you specifically where to go, but frankly, you're just not going to have as much choice
[3:57 - 4:04]  because we're going to just not contract with the low value specialists. Okay. And believe me,
[4:04 - 4:09]  the insurance carriers know who the low value specialists are. They know who the cardiologists
[4:09 - 4:14]  are that order a nuclear stress test for like almost every single patient that comes into their
[4:14 - 4:20]  office. Like does everybody need to have a nuclear stress test that goes into a cardiologist's office?
[4:20 - 4:29]  Probably not. Okay. Now, so by limiting that choice, guess what? They're steering. Okay. Now the next
[4:29 - 4:35]  sort of tier up is to say, Hey, look, we're not going to narrow the network, but we as the employer,
[4:35 - 4:41]  we're just going to offer you a free onsite or near site clinic for your primary care doc,
[4:41 - 4:48]  because employers and insurance carriers, everybody knows that once the patient establishes a
[4:48 - 4:53]  relationship with the primary care doc, then that primary care doc can be like, look, I want you to
[4:53 - 4:59]  see this particular dermatologist, or I want you to see this particular endocrinologist. Like nine
[4:59 - 5:03]  times out of 10, the patient's going to be like, Oh, okay. Well, my primary care doc told me to go to
[5:03 - 5:08]  that particular doctor. So that's where I'm going to go. So the steerage is done through the onsite or
[5:08 - 5:16]  the near site primary care doctor through the employer. And like, how do you get people to use? And that's
[5:16 - 5:19]  the key, right? How do you get people to use the onsite or near site clinic? And the answer is
[5:19 - 5:24]  you make it free, right? And so I made a previous video. I'll leave a link in the video description
[5:24 - 5:28]  about Purdue university, where I don't know if it was free, but the copay might've been like five bucks.
[5:28 - 5:35]  It was super inexpensive. And those primary care physicians at the employer sponsored onsite or
[5:35 - 5:41]  near site clinic, they totally directed the steerage for the employees. And that was the mechanism
[5:41 - 5:47]  for lowering the health plan costs for Purdue university or other employers. And this has
[5:47 - 5:54]  been used for decades. Okay. Right. Whether it's serigraph or quad graphics or, you know,
[5:54 - 6:00]  major manufacturers in America, you name it, this approach has been used successfully for decades.
[6:00 - 6:06]  This is not some new idea. Okay. Next up, then you have tiered networks where to say, Hey, look,
[6:06 - 6:12]  we're not going to make the network smaller, but we're going to say, look, there are high value and
[6:12 - 6:17]  low value specialists within this network. And if you want to go to a low value specialist,
[6:17 - 6:21]  it's going to cost you the patient more with a higher copay. And if you want to go to a higher
[6:21 - 6:27]  value specialist, we want you to do that. So we're going to incentivize you by making it a lower copay,
[6:27 - 6:32]  right? So there you're still free to do whatever you want. But the point is, is that it's a tiered copay.
[6:32 - 6:39]  Now, I'm the medical director of a company that does exactly that. Okay. So I want to make you aware of that.
[6:39 - 6:46]  All right. Now, really the ideal situation is, is to combine the onsite near site clinic with the tiered network.
[6:46 - 6:53]  That's the best thing to do now. But you're like, well, this is all, you know, fine and good. But as an employer,
[6:53 - 6:58]  I just don't like the way that this sounds. I just don't want to get into this whole steerage mumbo jumbo.
[6:58 - 7:05]  Okay. Your employees will be steered. They're going to be steered by the hospital system. Let me tell you how.
[7:05 - 7:11]  So here it's flip opposite. So here we have the most steerage for the hospital system on this side
[7:11 - 7:20]  and the least steerage for the hospital system on this side. So if you have the most steerage is
[7:20 - 7:26]  a primary care physician who works for the hospital system, because oftentimes those primary care
[7:26 - 7:31]  physicians like have to refer for all their tests and their procedures to the hospital system.
[7:31 - 7:36]  They have to do referrals to all their specialists to the hospital system. So they are steering your
[7:36 - 7:42]  patients within their hospital system by choosing a primary care physician that works for that hospital
[7:42 - 7:48]  system. Next up, the urgent care clinics and the, uh, that are also run by the hospital system.
[7:48 - 7:52]  So interestingly, a lot of times the urgent care clinics don't actually say the name of the
[7:52 - 7:58]  hospital system on the front. There's a huge urgent care system, uh, or a whole huge bunch of urgent care
[7:58 - 8:04]  clinics here in the Dallas area that are owned by a hospital system. It doesn't say the name of that
[8:04 - 8:10]  hospital system anywhere yet. When you get a referral from that urgent care, uh, center, there are a
[8:10 - 8:14]  gazillion of them all over the place. You will be referred by the hospital, to the hospital system that
[8:14 - 8:20]  owns the urgent care center. It is used to steer people. Same thing with the ER. You go to the ER,
[8:20 - 8:25]  like it's obvious that it's that particular hospital. Like you get a referral to somebody.
[8:25 - 8:30]  It's somebody associated with that hospital system. Okay. So there's steerage there. Okay.
[8:30 - 8:37]  The, on the side of least amount of steerage, you have independent practices. Like it could be a solo
[8:37 - 8:43]  practice. It could be direct primary care. It could be a small group practice. Like they have no loyalty
[8:43 - 8:48]  to the hospital whatsoever. Like they'll be like, okay, you want to go to an independent imaging center?
[8:48 - 8:52]  Go to an independent imaging center. You want to go to the hospital? Go to the hospital. The physician
